year,weight,gender,race1r,hispanic,ethnic1r,ager,marital2,hincome,popsize,region,msa,direl,notify,weapon,weapcat,newcrime,newoff,seriousviolent,injury,treatment,vicservices,locationr
2016,2260.42773930452,2,1,2,1,5,4,2,2,3,1,1,1,2,0,1,4,2,1,2,2,1
2016,567.520799515108,1,1,2,1,6,2,5,4,3,1,4,2,2,0,1,4,2,0,0,2,3
2016,567.520799515108,1,1,2,1,6,2,5,4,3,1,4,2,2,0,1,4,2,0,0,2,3
2016,1462.02043510974,2,2,2,2,5,2,6,4,3,1,3,2,2,0,1,4,2,0,0,1,3
2016,1243.14716817332,1,1,2,1,5,1,7,2,3,1,4,1,1,1,1,3,1,0,0,2,3
2016,381.729943959093,1,1,2,1,7,2,6,0,2,2,6,2,3,5,1,4,2,0,0,2,3
2016,616.077140566072,2,2,2,2,6,1,5,1,2,2,1,1,2,0,1,4,2,0,0,2,3
2016,82.2455815629198,2,1,2,1,3,1,1,3,2,1,4,2,2,0,1,4,2,0,0,2,3
2016,494.403615991958,2,1,2,1,6,2,3,0,3,2,4,1,2,0,1,4,2,0,0,2,1
2016,2495.12337293008,1,1,2,1,6,1,7,4,3,1,4,2,2,0,1,4,2,0,0,2,5
2016,1685.80966853056,2,3,2,3,5,2,4,2,3,1,5,1,3,5,1,4,2,1,1,2,1
2016,1038.23588175822,2,1,2,1,6,1,3,0,3,2,1,1,2,0,1,4,2,0,0,2,1
2016,4645.24494693485,2,1,1,4,2,1,5,0,1,2,5,2,2,0,1,4,2,0,0,2,4
2016,2168.22758491367,2,1,2,1,7,1,2,1,1,2,2,1,2,0,1,4,2,1,1,2,1
2016,6255.55869391676,1,1,1,4,5,1,3,2,3,1,4,1,2,0,1,2,1,0,0,2,2
2016,4231.93872214954,1,3,2,3,5,1,7,0,3,2,3,2,2,0,1,4,2,0,0,2,3
2016,4768.65216937565,1,1,1,4,3,1,88,0,3,2,3,1,2,0,2,5,3,0,0,2,2
2016,413.547771256211,2,1,2,1,7,5,88,1,3,3,3,2,2,0,1,1,1,0,0,2,1
2016,413.547771256211,2,1,2,1,7,5,88,1,3,3,3,2,2,0,1,1,1,0,0,2,1
2016,413.547771256211,2,1,2,1,7,5,88,1,3,3,3,2,2,0,1,1,1,0,0,2,1
2016,833.056224078671,1,1,2,1,7,5,1,1,3,3,4,2,2,0,1,4,2,0,0,2,3
2016,1071.20033503238,1,1,2,1,7,2,7,0,3,2,3,3,3,5,1,4,2,0,0,2,5
2016,1236.23501445404,2,1,2,1,5,2,2,0,2,3,1,1,1,1,1,3,1,0,0,2,3
2016,1236.23501445404,2,1,2,1,5,2,2,0,2,3,1,1,1,1,1,3,1,0,0,2,3
2016,612.925833129439,1,1,2,1,7,2,7,0,2,3,6,2,2,0,1,4,2,0,0,2,3
2016,1001.89957511399,1,1,2,1,1,1,1,1,2,3,3,1,2,0,1,4,2,1,1,2,4
2016,1001.89957511399,1,1,2,1,1,1,1,1,2,3,3,1,2,0,1,4,2,1,1,2,4
2016,949.502033148966,1,1,1,4,4,1,6,4,3,1,4,2,1,1,1,3,1,0,0,2,5
2016,849.379063409543,2,1,2,1,7,2,7,0,3,3,3,1,2,0,1,4,2,0,0,2,3
2016,899.593111394457,1,1,2,1,1,1,2,1,2,2,4,1,2,0,1,4,2,0,0,2,1
2016,588.566603698713,1,1,2,1,6,2,88,0,2,2,3,1,2,0,1,4,2,0,0,2,1
2016,588.566603698713,1,1,2,1,6,2,88,0,2,2,3,1,2,0,1,4,2,0,0,2,1
2016,588.566603698713,1,1,2,1,6,2,88,0,2,2,3,2,2,0,1,4,2,0,0,2,1
2016,560.560432481128,1,1,2,1,5,4,7,1,2,1,4,1,3,5,1,2,1,1,2,2,5
2016,632.379252633912,2,1,2,1,6,5,1,1,2,3,3,1,2,0,1,4,2,1,2,2,1
2016,1628.92945994082,2,1,1,4,7,2,2,1,2,1,5,1,2,0,1,4,2,0,0,2,3
2016,2778.15818054839,1,2,1,4,5,1,2,3,2,1,3,1,1,2,1,3,1,0,0,2,1
2016,2778.15818054839,1,2,1,4,5,1,2,3,2,1,3,1,1,2,1,3,1,0,0,2,1
2016,1812.1262331396,1,1,2,1,6,4,3,2,2,1,4,1,2,0,1,4,2,0,0,2,1
2016,4306.36064128628,1,1,1,4,6,1,3,2,4,1,2,2,2,0,1,2,1,0,0,2,3
2016,4306.36064128628,1,1,1,4,6,1,3,2,4,1,2,1,1,3,1,2,1,1,1,2,3
2016,4306.36064128628,1,1,1,4,6,1,3,2,4,1,2,1,1,3,1,2,1,1,2,2,3
2016,1219.34437425875,2,1,1,4,7,2,5,1,4,2,4,2,2,0,1,4,2,0,0,1,1
2016,1711.84956902308,1,1,1,4,6,2,7,2,4,2,4,2,2,0,1,4,2,0,0,2,3
2016,1502.2285953952,1,1,2,1,7,4,7,0,4,2,4,1,3,5,1,4,2,1,1,2,3
2016,1118.0012312572,2,1,2,1,6,1,2,2,1,1,1,1,2,0,1,4,2,0,0,2,1
2016,1287.02507763521,2,2,2,2,5,1,5,4,1,1,1,1,2,0,1,4,2,1,2,1,1
2016,1850.32276608102,2,1,1,4,6,5,2,1,1,2,1,1,2,0,1,3,1,1,2,1,1
2016,785.074943388455,1,1,2,1,7,1,2,1,2,2,4,1,1,2,1,2,1,1,2,2,3
2016,583.274283805613,1,1,2,1,6,2,6,2,4,1,4,1,1,2,1,3,1,0,0,2,5
2016,1374.64916404225,1,1,1,4,3,1,1,2,4,2,5,1,2,0,1,2,1,0,0,2,1
2016,1374.64916404225,1,1,1,4,3,1,1,2,4,2,3,1,2,0,1,1,1,0,0,2,1
2016,1374.64916404225,1,1,1,4,3,1,1,2,4,2,3,1,2,0,1,4,2,0,0,2,1
2016,1236.64968049269,2,1,2,1,6,4,4,2,4,2,1,1,1,1,1,3,1,0,0,2,1
2016,3089.08857416927,2,2,2,2,7,1,1,3,2,1,2,1,2,0,1,2,1,1,1,2,1
2016,1524.83785297392,2,1,2,1,5,4,6,1,4,3,4,1,3,5,1,4,2,0,0,2,3
2016,6050.87051256055,1,1,2,1,6,2,5,1,2,3,3,1,1,1,1,3,1,0,0,2,3
2016,1433.02524673537,2,1,2,1,6,1,5,1,4,3,3,2,2,0,1,4,2,0,0,1,3
2016,1272.69020388001,1,1,2,1,4,1,1,2,4,1,4,2,2,0,1,4,2,0,0,2,3
2016,979.086786943562,1,1,2,1,7,2,7,3,4,1,3,1,2,0,1,4,2,0,0,2,4
2016,979.086786943562,1,1,2,1,7,2,7,3,4,1,3,2,2,0,1,4,2,0,0,2,4
2016,2473.84519165023,1,1,2,1,3,1,7,1,4,2,3,1,2,0,1,4,2,0,0,2,2
2016,1468.93287350189,2,1,2,1,4,2,4,1,4,2,3,2,2,0,1,2,1,0,0,2,1
2016,1033.22077339199,2,1,2,1,7,3,3,2,4,1,3,1,1,4,1,3,1,0,0,2,1
2016,749.609158586408,1,1,2,1,5,2,4,1,4,1,3,2,2,0,1,4,2,0,0,2,5
2016,2901.83211147554,2,1,2,1,7,2,2,1,3,3,1,2,2,0,1,4,2,0,0,2,1
2016,1980.87143148196,1,1,2,1,7,4,1,1,2,1,4,3,3,5,1,2,1,1,1,2,3
2016,1187.00936821853,2,1,2,1,6,2,2,0,2,2,1,1,2,0,1,4,2,0,0,2,1
2016,1187.00936821853,2,1,2,1,6,2,2,0,2,2,1,1,2,0,1,4,2,0,0,2,1
2016,678.107937247834,2,1,2,1,7,2,6,2,3,1,1,1,2,0,1,4,2,0,0,2,1
2016,1820.43178276627,1,1,2,1,6,2,7,0,2,3,4,1,2,0,1,4,2,0,0,2,3
2016,1491.4274996437,2,3,2,3,6,2,88,5,4,1,5,2,3,5,2,5,3,0,0,2,3
2016,1304.95444649707,2,1,2,1,7,2,4,0,4,2,3,2,3,5,1,4,2,0,0,2,1
2016,1623.60100907646,1,1,1,4,6,2,3,1,4,2,3,1,1,2,1,3,1,1,1,2,3
2016,1489.77239837999,2,1,2,1,6,1,88,1,4,2,3,2,2,0,1,4,2,0,0,2,1
2016,1669.49106579675,2,3,2,3,5,1,88,3,4,1,4,1,2,0,1,4,2,0,0,2,3
2016,1669.49106579675,2,3,2,3,5,1,88,3,4,1,4,1,2,0,1,4,2,0,0,2,3
2016,1984.59068510714,1,1,2,1,5,2,3,1,4,1,4,2,3,5,1,1,1,0,0,2,3
2016,2196.31519600882,1,1,2,1,8,2,5,1,4,3,4,2,2,0,1,4,2,0,0,2,3
2016,2106.86112913421,2,2,2,2,4,1,1,3,4,1,3,2,1,1,1,3,1,0,0,1,3
2016,3528.30955432664,2,1,2,1,5,2,7,1,4,2,4,2,3,5,1,4,2,0,0,2,5
2016,871.650514355811,2,3,2,3,7,1,7,1,1,2,3,1,2,0,1,4,2,0,0,1,1
2016,3079.74577384338,2,1,2,1,6,2,5,3,2,1,3,1,2,0,1,4,2,0,0,2,1
2016,1136.7509051606,2,1,2,1,6,2,7,1,2,2,4,2,2,0,1,4,2,0,0,2,5
2016,2219.91065551045,2,1,2,1,5,1,5,3,2,1,4,1,1,2,1,1,1,1,1,2,2
2016,1867.98008051704,1,3,2,3,6,2,7,1,4,3,4,1,3,5,1,4,2,0,0,2,3
2016,1821.29915055236,2,1,2,1,5,2,7,1,4,3,4,1,3,5,1,4,2,0,0,2,3
2016,1021.54735097702,1,1,2,1,6,2,5,1,4,2,3,2,2,0,1,4,2,0,0,1,3
2016,711.295846950825,1,1,2,1,7,4,6,1,4,2,4,1,1,3,1,3,1,0,0,2,3
2016,866.450641496917,1,1,2,1,6,1,3,1,4,2,4,2,2,0,1,1,1,1,2,1,3
2016,610.642366080791,1,1,2,1,8,2,5,0,4,2,3,3,3,5,1,4,2,0,0,1,1
2016,909.103410703325,2,1,2,1,5,1,2,1,4,1,3,2,2,0,1,1,1,1,1,2,1
2016,915.933242593129,2,1,2,1,8,4,4,2,4,1,5,2,2,0,1,4,2,0,0,2,1
2016,1335.60542186503,1,1,2,1,7,1,7,1,4,1,4,1,2,0,1,2,1,0,0,2,3
2016,1258.5252383524,2,1,2,1,7,2,7,1,4,1,3,2,2,0,1,4,2,0,0,2,3
2016,1317.71662047242,1,1,2,1,6,2,7,2,4,1,4,1,1,4,1,3,1,0,0,2,1
2016,3687.05611688685,1,1,2,1,7,4,5,1,3,2,4,1,1,3,1,3,1,1,1,2,3
2016,4085.36741412276,2,1,2,1,6,2,5,0,3,3,2,1,2,0,1,4,2,1,1,2,2
2016,1187.64056189911,1,1,2,1,8,2,7,4,4,1,4,2,2,0,1,4,2,0,0,2,3
2016,702.122655003329,2,1,2,1,6,4,4,0,4,2,3,2,2,0,1,1,1,1,1,1,1
2016,1702.74889801498,1,1,2,1,1,1,6,2,4,1,3,2,2,0,1,4,2,0,0,2,4
2016,2527.0145127119,1,1,2,1,6,1,2,1,1,2,3,2,2,0,1,4,2,1,2,2,1
2016,1793.85120427717,1,1,2,1,5,2,5,1,2,1,4,1,3,5,1,4,2,0,0,2,3
2016,1076.4212119182,2,1,2,1,5,1,6,1,2,2,6,2,2,0,1,4,2,0,0,1,5
2016,1977.47872673612,2,1,2,1,7,5,1,1,2,2,4,1,2,0,1,4,2,1,1,1,2
2016,1977.47872673612,2,1,2,1,7,5,1,1,2,2,3,1,2,0,1,2,1,0,0,1,1
2016,1186.91499631044,2,1,2,1,5,2,5,2,4,1,4,3,3,5,1,4,2,0,0,2,1
2016,1759.99122673392,1,2,2,2,6,1,2,1,3,2,3,2,1,3,1,3,1,0,0,2,1
2016,1397.86416354489,2,1,2,1,7,3,3,2,3,1,4,2,1,3,1,3,1,1,1,2,1
2016,899.137833014643,1,1,2,1,7,4,2,0,3,3,3,1,2,0,1,3,1,1,2,1,3
2016,1461.2549656384,2,1,2,1,5,1,88,2,3,2,3,2,2,0,1,4,2,0,0,2,1
2016,3250.67442936066,2,1,2,1,6,2,4,0,3,2,3,1,2,0,1,4,2,0,0,2,1
2016,1302.45632418105,1,1,2,1,3,1,1,0,2,2,3,2,1,4,1,3,1,0,0,2,3
2016,1892.23066211367,1,1,2,1,6,2,6,4,4,1,3,2,2,0,1,4,2,0,0,2,5
2016,1284.81037639347,2,1,2,1,5,1,7,0,2,2,3,2,2,0,1,4,2,0,0,2,3
2016,672.79855402741,2,1,2,1,4,1,7,4,3,1,1,2,2,0,1,4,2,0,0,2,1
2016,425.021662137381,2,1,2,1,8,3,2,1,2,2,2,1,2,0,1,4,2,0,0,2,1
2016,425.021662137381,2,1,2,1,8,3,2,1,2,2,2,1,2,0,1,4,2,0,0,2,1
2016,153.185076567109,2,3,2,3,2,1,1,3,2,1,4,2,2,0,1,4,2,0,0,2,3
2016,1769.50702369326,2,1,2,1,7,3,3,1,3,2,3,1,2,0,1,4,2,1,1,1,1
2016,482.631667199341,2,1,2,1,7,4,2,1,3,2,2,2,2,0,1,2,1,0,0,2,1
2016,4019.94925731168,2,1,2,1,4,1,6,3,3,1,3,2,2,0,1,4,2,0,0,2,4
2016,954.98113167528,1,1,2,1,6,1,4,1,2,2,4,1,3,5,1,4,2,0,0,2,3
2016,2577.91502345612,2,2,2,2,5,2,88,4,2,1,4,1,3,5,2,5,3,0,0,2,3
2016,2187.6186742605,1,1,2,1,5,1,1,1,1,3,3,2,2,0,1,1,1,0,0,2,2
2016,2187.6186742605,1,1,2,1,5,1,1,1,1,3,3,2,2,0,1,1,1,0,0,2,2
2016,1282.97980666359,2,1,2,1,6,2,4,1,3,2,1,1,2,0,1,4,2,0,0,2,1
2016,3758.46316404461,1,1,2,1,7,2,3,2,3,1,4,2,2,0,1,4,2,0,0,2,3
2016,3859.9164676282,2,1,2,1,7,2,3,2,3,1,4,2,2,0,1,4,2,0,0,2,3
2016,3859.9164676282,2,1,2,1,7,2,3,2,3,1,4,2,2,0,1,4,2,0,0,2,3
2016,3859.9164676282,2,1,2,1,7,2,3,2,3,1,4,2,2,0,1,4,2,0,0,2,3
2016,3958.38785317222,2,1,2,1,8,1,3,4,3,1,4,1,2,0,1,4,2,1,2,2,1
2016,1080.68113509861,1,1,2,1,6,2,2,1,3,2,4,1,1,1,1,3,1,0,0,2,2
2016,2688.78067285509,2,2,2,2,4,1,5,1,3,2,1,1,2,0,1,4,2,0,0,2,3
2016,2338.51395247303,2,1,1,4,6,4,7,1,4,1,3,1,1,3,1,3,1,1,2,2,4
2016,1338.29595361205,2,1,2,1,5,1,7,1,3,1,1,2,2,0,1,4,2,0,0,2,3
2016,2313.2158306028,1,1,2,1,2,1,7,1,3,2,6,1,2,0,1,2,1,0,0,2,1
2016,1549.51347304247,1,1,2,1,5,2,7,1,3,2,4,2,3,5,1,4,2,0,0,2,3
2016,2951.48852836649,2,1,2,1,3,1,2,1,4,1,4,2,1,3,1,3,1,0,0,2,3
2016,1997.23691913795,2,2,2,2,5,1,88,1,3,2,3,2,1,2,1,3,1,0,0,2,1
2016,3573.10795175899,2,1,2,1,5,1,88,4,4,1,4,2,1,2,1,3,1,0,0,2,3
2016,1252.22806315465,2,1,2,1,5,2,3,1,2,2,2,2,2,0,1,4,2,0,0,2,1
2016,1960.03213278934,2,1,2,1,5,1,7,0,3,3,1,1,2,0,1,4,2,0,0,2,3
2016,1960.03213278934,2,1,2,1,5,1,7,0,3,3,1,1,2,0,1,4,2,0,0,2,1
2016,2066.46195520184,2,1,2,1,3,1,7,1,2,3,3,2,2,0,1,4,2,0,0,2,4
2016,984.571926876765,2,1,2,1,6,4,7,1,2,1,3,1,2,0,1,4,2,0,0,2,1
2016,546.699939391861,2,2,2,2,6,5,3,1,2,1,3,1,1,4,1,3,1,1,2,2,3
2016,1340.79934719326,1,1,2,1,4,4,4,1,3,3,3,2,1,2,1,3,1,0,0,2,3
2016,743.220447695735,1,1,2,1,7,1,1,1,3,2,4,1,3,5,1,2,1,0,0,2,3
2016,1103.87271025247,2,2,2,2,6,1,6,1,3,1,1,2,1,3,1,2,1,1,2,2,1
2016,1067.36079917059,1,1,2,1,6,1,6,2,3,1,4,1,2,0,1,4,2,0,0,2,3
2016,1594.25401646548,1,2,2,2,6,3,4,1,3,3,6,3,1,3,1,3,1,0,0,2,3
2016,1284.81037639347,2,1,2,1,5,1,7,0,2,2,3,2,2,0,1,4,2,0,0,2,3
2016,2090.32788188276,1,1,2,1,4,1,1,2,3,1,2,2,2,0,1,4,2,0,0,2,1
2016,2515.15329116973,2,1,2,1,2,1,4,2,4,2,4,2,2,0,1,4,2,0,0,2,2
2016,2515.15329116973,2,1,2,1,1,1,4,2,4,2,6,2,2,0,1,4,2,0,0,2,2
2016,2516.50899046309,1,1,2,1,1,1,4,2,4,2,4,2,2,0,1,4,2,0,0,2,2
2016,799.094163153945,2,1,2,1,6,4,88,0,3,3,1,1,1,3,1,3,1,0,0,2,1
2016,1558.06081971547,1,1,2,1,5,1,3,1,3,1,4,2,2,0,1,4,2,0,0,2,3
2016,3420.13926737157,1,1,1,4,6,2,4,1,2,2,4,1,1,1,1,2,1,0,0,2,3
2016,3616.26319586271,2,1,2,1,5,2,7,1,2,2,1,2,2,0,1,1,1,1,1,2,1
2016,3616.26319586271,2,1,2,1,5,2,7,1,2,2,1,2,2,0,1,1,1,1,1,2,2
2016,2465.8182683457,1,1,2,1,4,1,4,2,3,1,4,2,2,0,1,4,2,0,0,2,3
2016,2709.15749333469,2,1,1,4,3,1,3,2,3,1,1,2,2,0,1,1,1,0,0,2,1
2016,2709.15749333469,2,1,1,4,3,1,3,2,3,1,1,2,2,0,1,1,1,1,1,2,2
2016,2709.15749333469,2,1,1,4,3,1,3,2,3,1,1,2,2,0,1,1,1,1,1,2,1
2016,2709.15749333469,2,1,1,4,3,1,3,2,3,1,1,2,2,0,1,1,1,1,1,2,1
2016,4358.25086179487,2,1,2,1,4,2,88,1,4,1,4,1,2,0,1,4,2,0,0,2,1
2016,3231.60062508525,2,1,2,1,5,2,6,3,4,1,3,2,2,0,1,4,2,0,0,2,3
2016,3231.60062508525,2,1,2,1,5,2,6,3,4,1,3,2,2,0,1,4,2,0,0,2,3
2016,3231.60062508525,2,1,2,1,5,2,6,3,4,1,3,2,2,0,1,4,2,0,0,2,3
2016,3231.60062508525,2,1,2,1,5,2,6,3,4,1,3,2,2,0,1,4,2,0,0,2,3
2016,2290.8393808826,2,1,2,1,7,1,4,2,4,1,5,2,3,5,2,5,3,0,0,2,3
2016,4002.55066031064,1,1,2,1,5,2,6,1,4,2,5,2,2,0,1,4,2,0,0,2,1
2016,3419.12813410948,1,1,1,4,6,2,6,2,4,1,4,2,2,0,1,4,2,0,0,2,1
2016,2489.02107806295,1,1,2,1,3,1,1,1,4,1,4,1,2,0,1,4,2,0,0,2,3
2016,1841.02278208137,2,1,2,1,7,3,2,1,4,1,3,1,1,2,1,2,1,0,0,2,1
2016,2537.77008904634,2,1,2,1,5,1,7,4,1,1,3,2,2,0,1,1,1,1,1,2,5
2016,2385.76452274385,1,1,2,1,5,1,3,2,1,1,3,2,2,0,1,2,1,0,0,2,3
2016,2328.55964155518,2,1,1,4,5,2,7,1,1,2,3,2,1,2,1,3,1,0,0,2,5
2016,2010.53645202291,2,1,1,4,7,2,7,1,1,2,4,2,2,0,1,4,2,1,1,2,5
2016,2010.53645202291,2,1,1,4,7,2,7,1,1,2,5,2,2,0,1,4,2,0,0,2,5
2016,3500.93182907714,2,1,2,1,6,2,3,1,2,3,5,2,2,0,1,4,2,0,0,2,1
2016,3122.30741661173,1,1,2,1,8,2,5,1,4,2,2,1,1,4,1,3,1,1,2,1,1
2016,3122.30741661173,1,1,2,1,8,2,5,1,4,2,2,2,2,0,1,4,2,1,1,2,1
2016,1935.79912305537,2,1,1,4,6,5,5,1,4,1,1,1,1,2,1,3,1,1,1,1,1
2016,2526.78345682311,2,1,2,1,6,1,4,2,4,1,4,1,2,0,1,4,2,1,1,2,5
2016,560.564913517332,1,1,2,1,8,4,5,3,3,1,4,2,2,0,1,4,2,0,0,2,3
2016,972.090649684502,1,2,2,2,4,1,88,3,3,1,4,1,2,0,1,4,2,0,0,2,3
2016,560.040417727348,2,1,2,1,8,4,1,1,3,2,4,2,2,0,2,5,3,0,0,2,3
2016,511.980563917763,1,1,2,1,8,2,88,1,3,3,4,1,2,0,1,4,2,0,0,2,3
2016,1233.14694441272,2,1,2,1,1,1,7,1,4,3,3,2,2,0,1,4,2,1,2,2,4
2016,1421.67442295453,2,1,2,1,2,1,7,1,4,1,5,1,2,0,1,1,1,0,0,2,3
2016,752.203527608804,2,1,2,1,5,2,88,3,4,1,3,1,2,0,1,4,2,0,0,,5
2016,1102.42661251811,2,1,2,1,4,1,5,0,3,2,3,2,1,1,1,3,1,0,0,2,2
2016,862.685861128475,2,1,2,1,6,4,88,0,3,2,4,1,2,0,1,4,2,0,0,2,1
2016,1249.69016373205,1,1,2,1,5,1,5,2,3,1,4,2,1,1,1,2,1,0,0,2,3
2016,7425.39627740456,2,2,2,2,3,1,3,2,1,2,4,1,2,0,2,5,3,0,0,2,3
2016,4281.25622985629,1,1,1,4,6,1,5,4,4,1,4,2,2,0,1,2,1,0,0,2,1
2016,4131.179814879,2,1,2,1,5,1,6,4,4,1,4,2,2,0,1,4,2,0,0,2,3
2016,3050.06751902629,2,1,2,1,7,4,88,1,1,2,3,1,3,5,1,4,2,0,0,2,1
2016,3038.05713806583,2,1,2,1,6,1,2,3,4,1,1,1,2,0,1,4,2,0,0,2,2
2016,5023.25161020728,2,1,2,1,5,4,7,1,4,2,2,2,2,0,1,4,2,0,0,2,1
2016,3997.43860030777,1,3,2,3,4,1,3,1,4,2,4,1,3,5,1,4,2,1,1,2,3
2016,3351.83369388003,1,1,2,1,6,4,88,3,4,1,4,1,2,0,1,4,2,0,0,2,1
2016,3546.36282645724,2,1,1,4,7,2,5,2,4,1,3,2,2,0,1,4,2,0,0,2,4
2016,2505.49619383847,1,2,2,2,6,2,7,1,3,1,3,1,1,3,1,3,1,1,2,2,3
2016,4121.00655830807,1,1,2,1,6,1,2,2,4,1,4,1,2,0,1,4,2,0,0,2,1
2016,886.6222593281,1,1,2,1,7,2,7,1,4,3,2,1,2,0,1,4,2,0,0,2,1
2016,859.050990463552,2,1,2,1,7,2,7,1,4,3,2,1,2,0,1,4,2,0,0,2,1
2016,34755.7636155838,2,1,2,1,7,2,7,5,4,1,4,2,2,0,1,4,2,0,0,1,1
2016,5785.95589071844,1,1,1,4,3,1,3,5,4,1,2,1,1,3,1,3,1,0,0,2,1
2016,3520.06587817824,1,1,1,4,7,2,3,2,4,2,4,1,3,5,1,2,1,1,1,2,3
2016,4473.45562591008,2,2,2,2,7,1,7,1,4,1,4,2,2,0,1,3,1,1,2,2,5
2016,3638.01795111361,1,1,2,1,7,4,6,1,3,1,3,2,2,0,1,4,2,0,0,2,3
2016,3638.01795111361,1,1,2,1,7,4,6,1,3,1,6,2,2,0,1,4,2,0,0,2,1
2016,3904.68540824502,1,1,2,1,5,1,6,3,2,1,3,1,2,0,1,4,2,0,0,2,5
2016,5481.50740095894,2,3,2,3,5,2,6,1,3,2,6,2,2,0,1,4,2,0,0,2,3
2016,3939.47449063205,2,1,2,1,6,5,4,4,2,1,4,1,2,0,1,4,2,0,0,2,1
2016,4506.11998544893,1,1,1,4,1,1,2,3,3,1,4,1,1,1,1,3,1,0,0,2,1
2016,9196.56294831373,2,1,2,1,6,4,3,1,2,2,1,1,2,0,1,2,1,1,1,2,1
2016,1590.88057971954,2,2,2,2,2,1,4,2,3,1,3,1,2,0,1,4,2,1,1,2,4
2016,2413.09609533779,1,1,2,1,8,4,1,4,3,1,4,1,2,0,1,3,1,1,2,2,1
2016,2804.90826573315,2,1,2,1,7,1,2,3,2,1,6,2,2,0,1,4,2,0,0,2,1
2016,4742.67856463042,1,2,2,2,5,2,3,1,4,2,4,2,3,5,1,4,2,1,1,2,3
2016,2283.73926449898,1,1,2,1,6,4,2,1,1,2,4,2,2,0,1,2,1,1,1,2,3
2016,285.389972295688,2,1,2,1,7,3,2,0,2,2,3,2,2,0,1,4,2,0,0,2,3
2016,2098.44054196437,2,1,2,1,7,4,7,1,1,2,3,1,2,0,1,4,2,0,0,1,5
2016,2328.55964155518,2,1,1,4,5,1,6,1,1,2,1,2,2,0,1,1,1,1,1,2,3
2016,2328.55964155518,2,1,1,4,5,1,6,1,1,2,1,2,2,0,1,1,1,1,1,2,1
2016,2115.86922606804,1,1,2,1,5,1,7,0,2,2,4,2,3,5,1,4,2,0,0,2,3
2016,5674.29215316315,2,2,2,2,4,1,2,2,3,1,3,2,1,1,1,2,1,0,0,2,2
2016,5674.29215316315,2,2,2,2,4,1,2,2,3,1,3,2,2,0,1,4,2,0,0,2,2
2016,5674.29215316315,2,2,2,2,4,1,2,2,3,1,1,2,2,0,1,4,2,0,0,2,2
2016,3883.79000883208,2,1,2,1,5,1,3,1,3,2,4,2,1,3,1,3,1,1,1,2,3
2016,1226.10632023506,1,1,2,1,5,1,4,0,3,3,3,1,2,0,1,4,2,0,0,2,3
2016,2700.96614832769,2,1,2,1,8,4,5,5,1,1,4,2,2,0,1,4,2,0,0,2,4
2016,3470.7648007715,1,1,2,1,7,88,88,4,3,1,4,1,2,0,2,5,3,0,0,2,3
2016,1617.67773820254,2,2,2,2,7,4,1,2,1,1,2,1,2,0,1,4,2,1,2,2,2
2016,1019.66938773414,2,1,2,1,1,1,1,1,3,3,3,2,1,3,1,3,1,1,1,2,4
2016,2088.47199666443,2,2,2,2,4,1,6,1,3,2,2,2,2,0,1,4,2,0,0,2,1
2016,931.829240110286,1,1,1,4,5,1,1,5,1,1,4,1,3,5,1,4,2,1,1,2,1
2016,1182.91872784209,1,1,2,1,7,4,1,5,1,1,4,2,2,0,1,3,1,1,2,2,3
2016,1796.43425664627,1,1,2,1,3,2,88,1,1,2,4,2,2,0,1,4,2,0,0,2,3
2016,3759.22651169231,2,3,2,3,4,1,6,5,1,1,4,2,2,0,1,4,2,0,0,2,3
2016,1739.47557903789,1,1,2,1,5,2,7,1,1,2,4,2,2,0,1,4,2,0,0,2,3
2016,465.719555708187,2,1,2,1,7,4,1,1,4,2,4,2,1,2,1,2,1,1,1,2,3
2016,832.577086473969,1,1,1,4,1,1,6,1,4,2,5,2,2,0,1,4,2,0,0,2,4
2016,832.577086473969,1,1,1,4,1,1,6,1,4,2,5,2,2,0,1,4,2,0,0,2,4
2016,832.577086473969,1,1,1,4,1,1,6,1,4,2,3,2,2,0,1,4,2,0,0,2,4
2016,832.577086473969,1,1,1,4,1,1,6,1,4,2,3,2,2,0,1,4,2,1,1,2,4
2016,832.577086473969,1,1,1,4,1,1,6,1,4,2,3,2,2,0,1,4,2,0,0,2,4
2016,2441.95247120819,2,1,2,1,5,4,7,0,3,2,1,1,1,3,1,3,1,1,1,2,2
2016,908.603683914405,1,1,2,1,7,4,88,2,3,1,3,1,2,0,1,4,2,0,0,2,1
2016,4170.92791162393,2,1,2,1,4,4,88,1,3,1,1,1,2,0,1,4,2,1,2,2,1
2016,3734.52804433455,1,1,2,1,6,1,7,5,4,1,5,2,2,0,1,4,2,0,0,2,5
2016,4510.98503646797,2,1,1,4,5,4,6,1,4,2,4,2,2,0,1,4,2,0,0,2,3
2016,5494.72829407854,1,2,2,2,6,4,88,2,4,1,4,1,2,0,1,4,2,0,0,2,4
2016,2732.57573197271,2,2,2,2,7,4,5,1,3,2,6,1,1,1,1,2,1,1,,2,3
2016,4275.98334969269,2,3,2,3,4,1,3,4,2,1,1,2,1,3,1,3,1,1,1,2,1
2016,5566.91395594807,1,2,2,2,4,1,2,4,2,1,2,1,2,0,1,4,2,1,1,2,1
2016,8226.18880721856,1,1,2,1,6,2,7,1,4,2,3,1,2,0,1,4,2,0,0,2,5
2016,5757.09755568328,1,1,2,1,5,1,5,1,2,1,4,2,2,0,1,4,2,0,0,2,3
